0.0124996744817, 0.0517467863116, -0.326368370849
0.168768026504, 0.207334577525, 0.233445363856
0.320880749604, 0.357817103335, 0.382683432365
0.465092323707, 0.499488984535, 0.522498564716
0.597851781247, 0.628861789226, 0.64944804833
0.715890143777, 0.742749929594, 0.916237364877
0.816300915064, 0.838349101649, 0.852640164354
0.896611648675, 0.913305336501, 0.923879532511
0.954844827811, 0.965772962882, 0.972369920398
0.989566558339, 0.9944600537, 0.996917333733
0.999921876017, 0.998660237572, 0.629702532879
0.985655798558, 0.978270092031, 0.972369920398
0.947119604133, 0.933791690133, 0.923879532511
0.885262181746, 0.866320237746, 0.852640164354
0.801606666426, 0.777517105954, 0.7604059656
0.6982129346, 0.669568922583, 1.00222430844
0.577626883088, 0.545133730165, 0.522498564716
0.44281774068, 0.407275536116, 0.382683432365
0.297104955869, 0.259388866697, 0.233445363856
0.14407646101, 0.105115182518, 0.0784590957278
